scenario,time,population_path_error,labor_productivity_path_error,effective_labor_identity_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth_residual,fd_capability_growth_residual,fd_consumption_growth_residual,fd_shadow_growth_residual
near_unit_sigma_xl_090_hm_2_T_5600,1520.0,0.0,0.0,0.0,1.1102230246251565e-15,1.7763568394002505e-15,0.0,0.0,-2.1014301410104963e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-8.326672684688674e-17,0.0,2.099120877119276e-11,0.0,-9.447997939560082e-13,0.0,-2.220446049250313e-16,0.0,-1.049649256401608e-11,0.0,0.0,2.099120877119276e-11,8.43769498715119e-15,0.06730082195328413,0.012512631714302128,0.002709923524302447,0.012520195072781425,0.008956019084758005,0.0,0.0,0.0,5.065392549852277e-16,0.21372684281689033,0.8999538672987369,0.00799516028473976,0.00012548838900138011,2.6480357828710063e-05,0.031076414756867465,0.04052019507278143,-13.76932065280586,10.298014537356089,0.0,2.761679773755077e-15,-1.318862553889577e-13,7.278899705198683e-15,1.2693665563112688e-13
near_unit_sigma_xl_090_hm_2_T_5600,1522.0,0.0,0.0,0.0,4.440892098500626e-16,3.552713678800501e-15,0.0,0.0,-2.0516921495072893e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063593740331271e-11,0.0,-9.243716903029053e-13,0.0,8.881784197001252e-16,1.7763568394002505e-15,-1.0315304166397254e-11,0.0,0.0,2.063593740331271e-11,-8.881784197001252e-16,0.067234504378205,0.01251239361689474,0.0027105977156348412,0.012519946366666375,0.008954539122066105,0.0,0.0,0.0,4.996003610813204e-16,0.21363766321234565,0.9005426049244664,0.0079818534039533,0.0001253894840912014,2.628360968879754e-05,0.031077205499052254,0.04051994636666638,-13.787231210769614,10.315950540086586,0.0,3.3861802251067274e-15,9.156607763682878e-14,-4.3923198411732756e-15,-8.211487045883814e-14
near_unit_sigma_xl_090_hm_2_T_5600,1524.0,0.0,0.0,0.0,-1.2212453270876722e-15,3.552713678800501e-15,0.0,0.0,-2.0055068716828828e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.028244239227206e-11,0.0,-9.033884751374899e-13,0.0,6.661338147750939e-16,-1.7763568394002505e-15,-1.014122119613603e-11,0.0,3.469446951953614e-18,2.028244239227206e-11,3.552713678800501e-15,0.06716819960262874,0.01251215504859772,0.002711269886575476,0.012519697185278685,0.008953060621091278,0.0,0.0,0.0,4.891920202254596e-16,0.2135485157184775,0.9011283310014726,0.00796855963436521,0.0001252899421529924,2.6088154687969578e-05,0.031077996142630546,0.04051969718527869,-13.805138810268467,10.333883580531891,0.0,1.7069679003611782e-15,-6.383869127768449e-14,3.712308238590367e-15,5.80334391653281e-14
near_unit_sigma_xl_090_hm_2_T_5600,1526.0,0.0,0.0,0.0,-1.2212453270876722e-15,1.7763568394002505e-15,0.0,0.0,-1.9593215938584763e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.993516463016931e-11,0.0,-8.834044606942371e-13,0.0,2.220446049250313e-16,1.7763568394002505e-15,-9.967138225874805e-12,0.0,-3.469446951953614e-18,1.993516463016931e-11,2.220446049250313e-15,0.06710190770979912,0.012511916009474586,0.002711940033373909,0.012519447528813614,0.008951583585366813,0.0,0.0,0.0,4.822531263215524e-16,0.21345940043109077,0.9017110556186265,0.007955278981259988,0.00012518976699178443,2.5893986310666645e-05,0.031078786681393206,0.04051944752881362,-13.823043454230946,10.35181366142102,0.0,1.2975731600306517e-14,-7.589415207398531e-15,3.1710745140856034e-15,1.4720863417139185e-14
near_unit_sigma_xl_090_hm_2_T_5600,1528.0,0.0,0.0,0.0,-1.3322676295501878e-15,1.7763568394002505e-15,0.0,0.0,-1.91491267287347e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.9586998689646862e-11,0.0,-8.629763570411342e-13,0.0,2.220446049250313e-16,1.7763568394002505e-15,-9.793055255613581e-12,0.0,-3.469446951953614e-18,1.9586998689646862e-11,-2.6645352591003757e-15,0.0670356287829554,0.012511676499757665,0.002712608152326295,0.01251919739752274,0.008950108018434027,0.0,0.0,0.0,4.683753385137379e-16,0.2133703174459251,0.9022907888917368,0.007942011449879842,0.00012508896241082817,2.5701098051096254e-05,0.031079577109145388,0.040519197397522744,-13.840945145589165,10.369740785487052,0.0,-7.78543896018391e-15,6.736711882782132e-14,-5.349887199912473e-15,-6.440334376911494e-14
near_unit_sigma_xl_090_hm_2_T_5600,1530.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,-1.8687273950490635e-12,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.9256596317518415e-11,0.0,-8.447686994372816e-13,0.0,4.440892098500626e-16,1.7763568394002505e-15,-9.626077712709957e-12,0.0,0.0,1.9256596317518415e-11,4.440892098500626e-16,0.06696936290541734,0.012511436519515057,0.0027132742397966503,0.012518946791616782,0.00894863392368389,0.0,0.0,0.0,4.579669976578771e-16,0.21328126685877102,0.9028675409619599,0.007928757045442039,0.0001249875322123303,2.550948341392547e-05,0.03108036741976477,0.040518946791616786,-13.858843887286016,10.387664955476202,0.0,1.2156942119645464e-14,-9.62988369601625e-14,7.237266341775239e-15,9.577061366172757e-14
near_unit_sigma_xl_090_hm_2_T_5600,1532.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,-1.8260948309034575e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.8921753053291468e-11,0.0,-8.253397965063414e-13,0.0,-8.881784197001252e-16,0.0,-9.462652883485134e-12,0.0,-3.469446951953614e-18,1.8921753053291468e-11,-2.6645352591003757e-15,0.06690311016049817,0.012511196068985264,0.002713938292195763,0.012518695711368204,0.008947161304519613,0.0,0.0,0.0,4.544975507059235e-16,0.21319224876535173,0.9034413219957379,0.007915515773121566,0.00012488548019637017,2.531913591413683e-05,0.031081157607145353,0.04051869571136821,-13.876739682267804,10.405586174138644,0.0,-5.9674487573602164e-15,1.1949469191918638e-13,-9.26342336171615e-15,-1.1028677970870149e-13
near_unit_sigma_xl_090_hm_2_T_5600,1534.0,0.0,0.0,0.0,-7.771561172376096e-16,1.7763568394002505e-15,0.0,0.0,-1.7852386235972517e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8598456108520622e-11,0.0,-8.071321389024888e-13,0.0,0.0,0.0,-9.301004411099711e-12,0.0,0.0,1.8598456108520622e-11,-2.6645352591003757e-15,0.0668368706315698,0.012510955148308203,0.002714600305997621,0.012518444157025028,0.008945690164224387,0.0,0.0,0.0,4.371503159461554e-16,0.2131032632614116,0.904012142183409,0.007902287638063998,0.00012478281016142453,2.5130049077612137e-05,0.031081947665241316,0.04051844415702503,-13.894632533489805,10.423504444235476,0.0,7.78543896018391e-15,-1.186485805437787e-13,1.1539380562197721e-14,1.1348214035145077e-13
near_unit_sigma_xl_090_hm_2_T_5600,1536.0,0.0,0.0,0.0,4.440892098500626e-16,-1.7763568394002505e-15,0.0,0.0,-1.744382416291046e-12,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.8282264591107378e-11,0.0,-7.892575482060238e-13,0.0,6.661338147750939e-16,0.0,-9.141132295553689e-12,2.220446049250313e-16,-3.469446951953614e-18,1.8282264591107378e-11,-6.217248937900877e-15,0.06677064440202474,0.012510713757680092,0.0027152602777303714,0.012518192128864576,0.008944220506039439,0.0,0.0,0.0,4.3368086899420177e-16,0.21301431044266483,0.9045800117387174,0.007889072645378298,0.000124679525903807,2.4942216441220855e-05,0.03108273758804454,0.04051819212886458,-13.912522443913002,10.441419768534736,0.0,2.1649348980190553e-15,8.147215541098873e-14,-7.223388553967425e-15,-7.136305435473389e-14
near_unit_sigma_xl_090_hm_2_T_5600,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7053025658242404e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.7976731214730535e-11,0.0,-7.712719352070962e-13,0.0,-2.220446049250313e-16,1.7763568394002505e-15,-8.986589250525867e-12,2.220446049250313e-16,3.469446951953614e-18,1.7976731214730535e-11,0.0,0.06670443155527468,0.012510471897342793,0.0027159182039763145,0.012517939627181209,0.008942752333154294,0.0,0.0,0.0,4.128641872824801e-16,0.21292539040479358,0.905144940898023,0.007875870800136155,0.0001245756312174976,2.475563155307729e-05,0.031083527369582517,0.04051793962718121,-13.930409416504046,10.459332149811297,0.0,-1.6237011735142914e-15,-5.647739220737691e-14,3.878841692284141e-15,4.876654635666e-14
near_unit_sigma_xl_090_hm_2_T_5600,1540.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,-1.6644463585180347e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.765343426995969e-11,0.0,-7.541745006278688e-13,0.0,-8.881784197001252e-16,0.0,-8.830269848658645e-12,0.0,-3.469446951953614e-18,1.765343426995969e-11,-1.687538997430238e-14,0.06663823217478387,0.012510229567440065,0.0027165740813804035,0.012517686652253494,0.008941285648645183,0.0,0.0,0.0,4.128641872824801e-16,0.21283650324349315,0.9057069399192075,0.007862682107379266,0.00012447112989432768,2.4570287972957207e-05,0.03108431700394614,0.0405176866522535,-13.948293454237984,10.477241590850484,0.0,1.3974932322469158e-14,-7.197367701827773e-15,4.642120021713936e-15,1.4602902220772762e-14
near_unit_sigma_xl_090_hm_2_T_5600,1542.0,0.0,0.0,0.0,-1.2212453270876722e-15,1.7763568394002505e-15,0.0,0.0,-1.6271428648906294e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.737099353249505e-11,0.0,-7.381872890732666e-13,0.0,-2.220446049250313e-16,1.7763568394002505e-15,-8.684608587827825e-12,0.0,3.469446951953614e-18,1.737099353249505e-11,-1.4210854715202004e-14,0.06657204634400549,0.012509986768294581,0.0027172279066348544,0.012517433204417304,0.008939820455599233,0.0,0.0,0.0,3.9898639947466563e-16,0.21274764905438576,0.9062660190814259,0.007849506572105806,0.00012436602572316358,2.4386179272261248e-05,0.031085106485241487,0.04051743320441731,-13.966174560092972,10.495148094441243,0.0,-1.0005885009434223e-14,6.028727864149097e-14,-8.291978215169138e-15,-5.6489535271708746e-14
near_unit_sigma_xl_090_hm_2_T_5600,1544.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,-1.5898393712632242e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.7063683799278806e-11,0.0,-7.207567875866516e-13,0.0,8.881784197001252e-16,0.0,-8.533618256478803e-12,0.0,0.0,1.7063683799278806e-11,-2.5757174171303632e-14,0.06650587414645637,0.012509743500051712,0.0027178796764980467,0.012517179283966347,0.008938356756951597,0.0,0.0,0.0,3.95516952522712e-16,0.21265882793312244,0.9068221886836754,0.007836344199286504,0.00012426032249053382,2.420329903461195e-05,0.031085895807650584,0.04051717928396635,-13.98405273705654,10.513051663384353,0.0,1.3405943022348765e-14,-8.631506967504698e-14,1.0762224444960111e-14,8.42347025464818e-14
near_unit_sigma_xl_090_hm_2_T_5600,1546.0,0.0,0.0,0.0,-7.771561172376096e-16,3.552713678800501e-15,0.0,0.0,-1.5543122344752192e-12,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.6774137634456565e-11,0.0,-7.046585537295869e-13,0.0,-2.220446049250313e-16,-1.7763568394002505e-15,-8.386180638808582e-12,0.0,0.0,1.6774137634456565e-11,-1.9539925233402755e-14,0.0664397156656408,0.01250949976303696,0.002718529387775764,0.012516924891256408,0.00893689455565259,0.0,0.0,0.0,3.8163916471489756e-16,0.212570039975279,0.9073754590446685,0.007823194993848443,0.00012415402397967653,2.402164085575567e-05,0.031086684965371928,0.04051692489125641,-14.001927988119169,10.530952300484092,0.0,-6.342149028171207e-15,1.0556095927927167e-13,-1.1622647289044608e-14,-9.564224412450528e-14
near_unit_sigma_xl_090_hm_2_T_5600,1548.0,0.0,0.0,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,-1.5187850976872141e-12,-4.440892098500626e-16,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,1.6480150577535824e-11,0.0,-6.882272529651345e-13,0.0,-6.661338147750939e-16,-1.7763568394002505e-15,-8.242295734817162e-12,2.220446049250313e-16,0.0,1.6480150577535824e-11,-2.708944180085382e-14,0.06637357098510639,0.012509255557472454,0.0027191770373357132,0.012516670026616945,0.008935433854530234,0.0,0.0,0.0,3.7470027081099033e-16,0.21248128527643276,0.9079258405015681,0.007810058960687215,0.00012404713397098398,2.384119834406712e-05,0.0310874739526676,0.04051667002661695,-14.019800316279095,10.548850008554561,0.0,9.631184738623233e-15,-1.0506092523732136e-13,1.231653667943533e-14,9.712716741994143e-14
near_unit_sigma_xl_090_hm_2_T_5600,1550.0,0.0,0.0,0.0,-6.661338147750939e-16,0.0,0.0,0.0,-1.4832579608992091e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6209256159527285e-11,0.0,-6.740163982499325e-13,0.0,0.0,0.0,-8.107292615022743e-12,2.220446049250313e-16,0.0,1.6209256159527285e-11,-3.3306690738754696e-14,0.06630744018841242,0.012509010883634639,0.002719822622099487,0.012516414690408227,0.008933974656374296,0.0,0.0,0.0,3.677613769070831e-16,0.212392563932119,0.9084733434095013,0.007796936104659893,0.00012393965624150175,2.36619651206424e-05,0.03108826276383803,0.04051641469040823,-14.037669724539462,10.566744790416019,0.0,-9.575673587391975e-16,7.165058477087705e-14,-9.152401059253634e-15,-6.030939636580968e-14
near_unit_sigma_xl_090_hm_2_T_5600,1552.0,0.0,0.0,0.0,-1.2212453270876722e-15,3.552713678800501e-15,0.0,0.0,-1.4495071809506044e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.5925927243642946e-11,0.0,-6.583622536027178e-13,0.0,-6.661338147750939e-16,-3.552713678800501e-15,-7.965184067870723e-12,-1.1102230246251565e-16,0.0,1.5925927243642946e-11,-3.064215547965432e-14,0.06624132335912672,0.012508765741847117,0.0027204661390425535,0.012516158883005342,0.008932516963921885,0.0,0.0,0.0,3.608224830031759e-16,0.21230387603782772,0.9090179781408082,0.007783826430584853,0.00012383159456478047,2.348393481953377e-05,0.03108905139322086,0.040516158883005346,-14.055536215908297,10.584636648894822,0.0,2.7755575615628914e-17,-4.9564952836478327e-14,4.322930902134203e-15,4.19005108387438e-14
near_unit_sigma_xl_090_hm_2_T_5600,1554.0,0.0,0.0,0.0,-9.992007221626409e-16,-1.7763568394002505e-15,0.0,0.0,-1.4157564010019996e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5648815576696506e-11,0.0,-6.437073096776658e-13,0.0,-6.661338147750939e-16,0.0,-7.824851877558103e-12,0.0,-3.469446951953614e-18,1.5648815576696506e-11,-3.774758283725532e-14,0.06617522058085573,0.012508520132337025,0.0027211075852016753,0.012515902604768307,0.008931060779798047,0.0,0.0,0.0,3.5041414214731503e-16,0.21221522168904344,0.9095597550840423,0.007770729943247891,0.00012372295271100372,2.330710108811072e-05,0.031089839835219592,0.04051590260476831,-14.073399793400801,10.602525586826639,0.0,1.379452108096757e-14,-7.25071044871406e-15,2.8102520310824275e-15,1.3659212649841379e-14
near_unit_sigma_xl_090_hm_2_T_5600,1556.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,-1.3837819778927951e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.538502658604557e-11,0.0,-6.293854326600012e-13,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,-7.695177828281885e-12,-1.1102230246251565e-16,0.0,1.538502658604557e-11,-3.952393967665557e-14,0.06610913193718794,0.012508274055507362,0.002721746957661381,0.012515645856113998,0.008929606106639544,0.0,0.0,0.0,3.469446951953614e-16,0.21212660098116953,0.9100986846436846,0.007757646647390676,0.00012361373444630085,2.313145758705339e-05,0.03109062808425434,0.040515645856114,-14.091260460034835,10.62041160705035,0.0,-7.605027718682322e-15,5.3037869235383894e-14,-6.071532165918825e-15,-4.878736303837172e-14
near_unit_sigma_xl_090_hm_2_T_5600,1558.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-1.3500311979441904e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5122125773814332e-11,0.0,-6.153966225497243e-13,0.0,4.440892098500626e-16,0.0,-7.563727422166266e-12,-1.1102230246251565e-16,0.0,1.5122125773814332e-11,-3.907985046680551e-14,0.06604305751176001,0.012508027511583086,0.002722384253570462,0.012515388637415283,0.00892815294693123,0.0,0.0,0.0,3.3306690738754696e-16,0.21203801400961714,0.9106347772388578,0.007744576547724394,0.00012350394353324273,2.2956997990859635e-05,0.031091416134822317,0.04051538863741529,-14.109118218836237,10.63829471241531,0.0,1.4210854715202004e-14,-7.617604463883154e-14,1.4259426972529354e-14,7.400330348517059e-14
near_unit_sigma_xl_090_hm_2_T_5600,1560.0,0.0,0.0,0.0,-1.2212453270876722e-15,0.0,0.0,0.0,-1.319833131674386e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.4853895891064894e-11,0.0,-6.012967901369848e-13,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,-7.430500659211248e-12,2.220446049250313e-16,-3.469446951953614e-18,1.4853895891064894e-11,-5.0182080713057076e-14,0.06597699738818862,0.012507780500970123,0.0027230194701255784,0.0125151309491087,0.008926701303175393,0.0,0.0,0.0,3.2959746043559335e-16,0.211949460869714,0.9111680433031414,0.007731519648916057,0.0001233935837300458,2.2783715987788394e-05,0.031092203981439175,0.040515130949108705,-14.126973072833334,10.656174905773977,0.0,-1.2295719997723609e-14,9.253275229381686e-14,-1.6105172750968677e-14,-8.105668913849229e-14
near_unit_sigma_xl_090_hm_2_T_5600,1562.0,0.0,0.0,0.0,-1.2212453270876722e-15,1.7763568394002505e-15,0.0,0.0,-1.2896350654045818e-12,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.460698229038826e-11,0.0,-5.879741138414829e-13,0.0,-6.661338147750939e-16,0.0,-7.30260296677443e-12,0.0,0.0,1.460698229038826e-11,-4.618527782440651e-14,0.06591095165012126,0.012507533023971493,0.0027236526045838483,0.0125148727916028,0.008925251177752457,0.0,0.0,0.0,3.2612801348363973e-16,0.21186094165677216,0.9116984932834359,0.007718475955598405,0.000123282658790909,2.2611605280288074e-05,0.031092991618685024,0.040514872791602805,-14.144825025061015,10.674052189987457,0.0,1.3891665595622271e-14,-9.179462745478872e-14,1.3759826611448034e-14,8.079995006404772e-14
near_unit_sigma_xl_090_hm_2_T_5600,1564.0,0.0,0.0,0.0,6.661338147750939e-16,-1.7763568394002505e-15,0.0,0.0,-1.262989712813578e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.4376055901266227e-11,0.0,-5.749845044533686e-13,0.0,4.440892098500626e-16,1.7763568394002505e-15,-7.188916129052814e-12,0.0,3.469446951953614e-18,1.4376055901266227e-11,-4.75175454539567e-14,0.0658449203812061,0.012507285080940775,0.002724283654255846,0.01251461416533569,0.008923802573003771,0.0,0.0,0.0,3.0878077872387166e-16,0.21177245646604817,0.9122261376394742,0.007705445472364622,0.00012317117246559984,2.24406595850959e-05,0.031093779041180693,0.040514614165335694,-14.162674078558291,10.691926567922305,0.0,-1.124100812432971e-15,6.161954627104116e-14,-1.0179357357031904e-14,-4.6650183715968296e-14
near_unit_sigma_xl_090_hm_2_T_5600,1566.0,0.0,0.0,0.0,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,-1.2310152897043736e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4104273304837989e-11,0.0,-5.617728504603292e-13,0.0,-4.440892098500626e-16,-1.7763568394002505e-15,-7.055689366097795e-12,2.220446049250313e-16,0.0,1.4104273304837989e-11,4.973799150320701e-14,0.06577890366509144,0.01250703667228123,0.0027249126165055574,0.012514355070761658,0.008922355491223607,0.0,0.0,0.0,3.0531133177191805e-16,0.21168400539274237,0.9127509868431227,0.0076924282037669905,0.00012305912849930355,2.22708726334457e-05,0.03109456624358271,0.04051435507076166,-14.18052023636827,10.709798042450343,0.0,2.220446049250313e-15,-4.2812541706238605e-14,7.681355551625302e-15,3.312974894420506e-14
near_unit_sigma_xl_090_hm_2_T_5600,1568.0,0.0,0.0,0.0,2.220446049250313e-16,1.7763568394002505e-15,0.0,0.0,-1.2043699371133698e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3876899629394757e-11,0.0,-5.493383525845275e-13,0.0,0.0,0.0,-6.942002528376179e-12,0.0,0.0,1.3876899629394757e-11,4.263256414560601e-14,0.06571290158544733,0.012506787798300292,0.002725539488756715,0.012514095508319424,0.008920909934588037,0.0,0.0,0.0,2.983724378680108e-16,0.21159558853202765,0.9132730513774557,0.007679424154324509,0.0001229465306327121,2.2102238171382426e-05,0.031095353220622075,0.04051409550831943,-14.198363501540033,10.727666616451774,0.0,9.922618282587337e-15,-6.991369289055527e-15,3.2127078775090467e-15,1.469657728847551e-14
near_unit_sigma_xl_090_hm_2_T_5600,1570.0,0.0,0.0,0.0,-1.5543122344752192e-15,-3.552713678800501e-15,0.0,0.0,-1.1741718708435656e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-8.326672684688674e-17,0.0,1.3626433315039321e-11,0.0,-5.367928324062632e-13,0.0,0.0,0.0,-6.817657549618161e-12,0.0,0.0,1.3626433315039321e-11,3.907985046680551e-14,0.06564691422592288,0.012506538459476135,0.0027261642684811597,0.012513835478501857,0.008919465905290656,0.0,0.0,0.0,2.914335439641036e-16,0.21150720597899278,0.9137923417364523,0.007666433328509877,0.0001228333826014545,2.1934749959777098e-05,0.031096139967040477,0.04051383547850186,-14.216203877124883,10.745532292809386,0.0,-1.0824674490095276e-14,4.6189614633096454e-14,-9.554856905680253e-15,-4.040517920245179e-14
near_unit_sigma_xl_090_hm_2_T_5600,1572.0,0.0,0.0,0.0,-4.440892098500626e-16,-1.7763568394002505e-15,0.0,0.0,-1.1475265182525618e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.3391954212238488e-11,0.0,-5.24913446042774e-13,0.0,-2.220446049250313e-16,0.0,-6.6986416413783445e-12,0.0,3.469446951953614e-18,1.3391954212238488e-11,4.440892098500626e-14,0.06558094167019832,0.012506288656114625,0.0027267869532129497,0.012513574981759625,0.008918023405373579,0.0,0.0,0.0,2.8102520310824275e-16,0.21141885782871148,0.9143088684238434,0.007653455730762951,0.000122719688136471,2.176840177475311e-05,0.031096926477661047,0.04051357498175963,-14.23404136618071,10.76339507441519,0.0,2.0164425684754406e-14,-6.599755464353763e-14,1.4814538484841933e-14,6.125655538369301e-14
near_unit_sigma_xl_090_hm_2_T_5600,1574.0,0.0,0.0,0.0,8.881784197001252e-16,-1.7763568394002505e-15,0.0,0.0,-1.120881165661558e-12,0.0,0.0,0.0,0.0,0.0,-8.326672684688674e-17,0.0,1.3157475109437655e-11,0.0,-5.127009927718973e-13,0.0,-6.661338147750939e-16,-1.7763568394002505e-15,-6.583178446817328e-12,2.220446049250313e-16,0.0,1.3157475109437655e-11,4.1744385725905886e-14,0.06551498400192789,0.012506038388696392,0.0027274075405342635,0.012513314018605164,0.008916582436896726,0.0,0.0,0.0,2.8449465006019636e-16,0.21133054417616776,0.914822641952878,0.00764049136547891,0.0001226054509633604,2.160318740766353e-05,0.031097712747325687,0.04051331401860517,-14.251875971767454,10.781254964163864,0.0,-1.4030443473700416e-14,7.942344698586012e-14,-1.714600683655476e-14,-6.610684222252416e-14
